month,service_center_id,service_type,job_category,model_id,variant_id,total_orders,completed_orders,breached_orders,sla_target_hours,avg_resolution_hours,p90_resolution_hours,backlog_open_orders,parts_wait_orders,repeat_repair_orders,cancelled_orders
2025-01-01,SVC016,Periodic Service,Mechanical,,,5,3,0,48.00,36.04,64.06,1,0,0,1
2025-01-01,SVC016,Recall Campaign,Campaign,,,26,21,1,48.00,36.21,64.32,2,2,0,3
2025-01-01,SVC016,Running Repair,Body Repair,,,4,3,0,96.00,80.03,122.05,1,0,0,0
2025-01-01,SVC016,Running Repair,Campaign,,,7,5,1,48.00,36.06,64.09,1,0,0,1
2025-01-01,SVC016,Running Repair,Diagnostics,,,1,0,0,48.00,36.01,64.01,1,0,0,0
2025-01-01,SVC016,Running Repair,Electrical,,,4,2,0,72.00,58.03,96.05,2,0,0,0
2025-01-01,SVC016,Running Repair,Maintenance,,,3,2,0,48.00,36.02,64.04,0,0,0,1
2025-01-01,SVC016,Running Repair,Mechanical,,,7,4,1,48.00,36.06,64.09,1,0,0,2
2025-01-01,SVC016,Warranty Repair,Body Repair,,,5,1,1,96.00,80.04,122.06,2,0,0,2
2025-01-01,SVC016,Warranty Repair,Campaign,,,5,5,0,48.00,36.04,64.06,0,0,0,0
2025-01-01,SVC016,Warranty Repair,Diagnostics,,,5,1,1,48.00,36.04,64.06,3,0,2,1
2025-01-01,SVC016,Warranty Repair,Electrical,,,4,3,0,72.00,58.03,96.05,0,0,0,1
2025-01-01,SVC016,Warranty Repair,Maintenance,,,5,3,1,48.00,36.04,64.06,2,0,1,0
2025-01-01,SVC016,Warranty Repair,Mechanical,,,7,4,1,48.00,36.06,64.09,1,0,1,2
2025-01-01,SVC017,Accident Repair,Body Repair,,,39,23,5,96.00,80.31,122.46,9,2,5,7
2025-01-01,SVC017,Inspection,Body Repair,,,8,8,1,96.00,80.06,122.09,0,0,2,0
2025-01-01,SVC017,Inspection,Campaign,,,6,5,1,48.00,36.05,64.07,0,0,1,1
2025-01-01,SVC017,Inspection,Diagnostics,,,5,2,0,48.00,36.04,64.06,2,0,0,1
2025-01-01,SVC017,Inspection,Electrical,,,5,3,1,72.00,58.04,96.06,2,1,1,0
2025-01-01,SVC017,Inspection,Maintenance,,,4,3,0,48.00,36.03,64.05,1,0,1,0
2025-01-01,SVC017,Inspection,Mechanical,,,5,4,0,48.00,36.04,64.06,1,0,0,0
2025-01-01,SVC017,Periodic Service,Body Repair,,,6,4,0,96.00,80.05,122.07,1,0,0,1
2025-01-01,SVC017,Periodic Service,Campaign,,,2,2,0,48.00,36.02,64.02,0,0,0,0
2025-01-01,SVC017,Periodic Service,Diagnostics,,,6,5,0,48.00,36.05,64.07,0,0,0,1
2025-01-01,SVC017,Periodic Service,Electrical,,,5,3,0,72.00,58.04,96.06,2,1,0,0
2025-01-01,SVC017,Periodic Service,Maintenance,,,9,4,0,48.00,36.07,64.11,3,1,0,2
2025-01-01,SVC017,Periodic Service,Mechanical,,,7,5,0,48.00,36.05,64.08,1,0,0,1
2025-01-01,SVC017,Recall Campaign,Campaign,,,38,25,3,48.00,36.30,64.45,6,2,3,7
2025-01-01,SVC017,Running Repair,Body Repair,,,9,7,1,96.00,80.07,122.11,0,1,1,2
2025-01-01,SVC017,Running Repair,Campaign,,,4,3,0,48.00,36.03,64.05,1,0,0,0
2025-01-01,SVC017,Running Repair,Diagnostics,,,5,5,1,48.00,36.04,64.06,0,0,1,0
2025-01-01,SVC017,Running Repair,Electrical,,,9,6,1,72.00,58.07,96.11,2,1,0,1
2025-01-01,SVC017,Running Repair,Maintenance,,,9,7,1,48.00,36.07,64.11,1,1,0,1
2025-01-01,SVC017,Running Repair,Mechanical,,,5,1,1,48.00,36.04,64.06,1,0,1,3
2025-01-01,SVC017,Warranty Repair,Body Repair,,,6,3,1,96.00,80.05,122.07,2,0,0,1
2025-01-01,SVC017,Warranty Repair,Campaign,,,3,1,0,48.00,36.02,64.04,0,0,0,2
2025-01-01,SVC017,Warranty Repair,Diagnostics,,,8,4,1,48.00,36.06,64.09,2,0,0,2
2025-01-01,SVC017,Warranty Repair,Electrical,,,4,3,0,72.00,58.03,96.05,1,0,0,0
2025-01-01,SVC017,Warranty Repair,Maintenance,,,5,3,0,48.00,36.04,64.06,1,0,0,1
2025-01-01,SVC017,Warranty Repair,Mechanical,,,6,5,0,48.00,36.05,64.07,0,0,0,1
2025-01-01,SVC018,Accident Repair,Body Repair,,,29,22,3,96.00,80.22,122.33,2,2,1,5
2025-01-01,SVC018,Inspection,Body Repair,,,8,5,1,96.00,80.06,122.09,1,0,0,2
2025-01-01,SVC018,Inspection,Campaign,,,3,0,0,48.00,36.02,64.03,1,0,0,2
2025-01-01,SVC018,Inspection,Diagnostics,,,7,3,0,48.00,36.05,64.08,2,0,0,2
2025-01-01,SVC018,Inspection,Electrical,,,6,2,1,72.00,58.05,96.07,2,1,1,2
2025-01-01,SVC018,Inspection,Maintenance,,,8,5,0,48.00,36.06,64.09,1,0,0,2
2025-01-01,SVC018,Inspection,Mechanical,,,6,1,0,48.00,36.05,64.07,4,0,0,1
2025-01-01,SVC018,Periodic Service,Body Repair,,,7,4,0,96.00,80.05,122.08,0,0,0,3
2025-01-01,SVC018,Periodic Service,Campaign,,,6,4,0,48.00,36.05,64.07,1,0,0,1
2025-01-01,SVC018,Periodic Service,Diagnostics,,,3,1,0,48.00,36.02,64.03,1,0,0,1
2025-01-01,SVC018,Periodic Service,Electrical,,,6,4,0,72.00,58.05,96.07,2,1,0,0
2025-01-01,SVC018,Periodic Service,Maintenance,,,4,4,0,48.00,36.03,64.05,0,0,0,0
2025-01-01,SVC018,Periodic Service,Mechanical,,,4,1,0,48.00,36.03,64.05,3,0,0,0
2025-01-01,SVC018,Recall Campaign,Campaign,,,25,18,1,48.00,36.19,64.28,4,2,1,3
2025-01-01,SVC018,Running Repair,Body Repair,,,5,4,1,96.00,80.04,122.06,1,0,0,0
2025-01-01,SVC018,Running Repair,Campaign,,,8,6,1,48.00,36.06,64.09,0,0,0,2
2025-01-01,SVC018,Running Repair,Diagnostics,,,7,4,1,48.00,36.05,64.08,1,0,0,2
2025-01-01,SVC018,Running Repair,Electrical,,,4,3,0,72.00,58.03,96.05,0,0,0,1
2025-01-01,SVC018,Running Repair,Maintenance,,,5,3,1,48.00,36.04,64.06,1,0,2,1
2025-01-01,SVC018,Running Repair,Mechanical,,,11,7,1,48.00,36.08,64.12,0,1,1,4
2025-01-01,SVC018,Warranty Repair,Body Repair,,,3,2,0,96.00,80.02,122.03,1,0,0,0
2025-01-01,SVC018,Warranty Repair,Campaign,,,3,3,0,48.00,36.02,64.03,0,0,0,0
2025-01-01,SVC018,Warranty Repair,Diagnostics,,,4,2,1,48.00,36.03,64.05,2,0,1,0
2025-01-01,SVC018,Warranty Repair,Electrical,,,4,4,1,72.00,58.03,96.05,0,0,1,0
2025-01-01,SVC018,Warranty Repair,Maintenance,,,9,6,1,48.00,36.07,64.10,1,1,0,2
2025-01-01,SVC018,Warranty Repair,Mechanical,,,7,4,1,48.00,36.05,64.08,1,0,0,2
2025-01-01,SVC019,Accident Repair,Body Repair,,,25,17,3,96.00,80.29,122.43,2,2,3,6
2025-01-01,SVC019,Inspection,Body Repair,,,6,4,0,96.00,80.07,122.10,0,0,0,2
2025-01-01,SVC019,Inspection,Campaign,,,2,2,0,48.00,36.02,64.03,0,0,0,0
2025-01-01,SVC019,Inspection,Diagnostics,,,1,1,0,48.00,36.01,64.02,0,0,0,0
2025-01-01,SVC019,Inspection,Electrical,,,8,7,1,72.00,58.09,96.14,0,1,0,1
2025-01-01,SVC019,Inspection,Maintenance,,,3,3,0,48.00,36.03,64.05,0,0,0,0
2025-01-01,SVC019,Inspection,Mechanical,,,3,3,0,48.00,36.03,64.05,0,0,0,0
2025-01-01,SVC019,Periodic Service,Body Repair,,,2,1,0,96.00,80.02,122.03,0,0,0,1
2025-01-01,SVC019,Periodic Service,Campaign,,,4,2,0,48.00,36.05,64.07,1,0,0,1
2025-01-01,SVC019,Periodic Service,Diagnostics,,,4,4,0,48.00,36.05,64.07,0,0,1,0
2025-01-01,SVC019,Periodic Service,Electrical,,,6,3,1,72.00,58.07,96.10,0,1,1,3
2025-01-01,SVC019,Periodic Service,Maintenance,,,3,3,0,48.00,36.03,64.05,0,0,0,0
2025-01-01,SVC019,Periodic Service,Mechanical,,,2,2,0,48.00,36.02,64.03,0,0,0,0
2025-01-01,SVC019,Recall Campaign,Campaign,,,31,21,2,48.00,36.36,64.53,6,2,2,4
2025-01-01,SVC019,Running Repair,Body Repair,,,4,4,1,96.00,80.05,122.07,0,0,2,0
2025-01-01,SVC019,Running Repair,Campaign,,,6,3,1,48.00,36.07,64.10,2,0,1,1
2025-01-01,SVC019,Running Repair,Diagnostics,,,3,2,0,48.00,36.03,64.05,0,0,0,1
2025-01-01,SVC019,Running Repair,Electrical,,,8,4,1,72.00,58.09,96.14,2,1,1,2
2025-01-01,SVC019,Running Repair,Maintenance,,,7,4,1,48.00,36.08,64.12,2,0,0,1
2025-01-01,SVC019,Running Repair,Mechanical,,,3,1,0,48.00,36.03,64.05,2,0,0,0
2025-01-01,SVC019,Warranty Repair,Body Repair,,,3,1,0,96.00,80.03,122.05,2,0,0,0
2025-01-01,SVC019,Warranty Repair,Campaign,,,2,2,0,48.00,36.02,64.03,0,0,0,0
2025-01-01,SVC019,Warranty Repair,Diagnostics,,,2,2,0,48.00,36.02,64.03,0,0,0,0
2025-01-01,SVC019,Warranty Repair,Electrical,,,3,3,0,72.00,58.03,96.05,0,0,0,0
2025-01-01,SVC019,Warranty Repair,Maintenance,,,3,2,0,48.00,36.03,64.05,0,0,0,1
2025-01-01,SVC019,Warranty Repair,Mechanical,,,1,0,0,48.00,36.01,64.02,0,0,0,1
2025-01-01,SVC020,Accident Repair,Body Repair,,,14,8,2,96.00,80.16,122.23,3,1,2,3
2025-01-01,SVC020,Inspection,Body Repair,,,4,2,0,96.00,80.04,122.07,0,0,0,2
2025-01-01,SVC020,Inspection,Campaign,,,3,2,0,48.00,36.03,64.05,1,0,0,0
2025-01-01,SVC020,Inspection,Diagnostics,,,2,2,0,48.00,36.02,64.03,0,0,0,0
2025-01-01,SVC020,Inspection,Electrical,,,1,0,0,72.00,58.01,96.02,0,0,0,1
2025-01-01,SVC020,Inspection,Maintenance,,,3,2,0,48.00,36.03,64.05,0,0,0,1
2025-01-01,SVC020,Inspection,Mechanical,,,4,3,0,48.00,36.04,64.07,1,0,1,0
2025-01-01,SVC020,Periodic Service,Body Repair,,,3,2,0,96.00,80.03,122.05,0,0,1,1
2025-01-01,SVC020,Periodic Service,Campaign,,,4,3,0,48.00,36.04,64.07,1,0,0,0
2025-01-01,SVC020,Periodic Service,Diagnostics,,,2,1,0,48.00,36.02,64.03,0,0,0,1
2025-01-01,SVC020,Periodic Service,Electrical,,,4,4,1,72.00,58.04,96.07,0,0,1,0
2025-01-01,SVC020,Periodic Service,Maintenance,,,6,3,0,48.00,36.07,64.10,2,0,0,1
2025-01-01,SVC020,Periodic Service,Mechanical,,,5,4,0,48.00,36.06,64.08,1,0,0,0
2025-01-01,SVC020,Recall Campaign,Campaign,,,17,12,1,48.00,36.19,64.28,4,1,2,1
2025-01-01,SVC020,Running Repair,Body Repair,,,5,4,1,96.00,80.06,122.08,0,0,1,1
2025-01-01,SVC020,Running Repair,Campaign,,,1,1,0,48.00,36.01,64.02,0,0,0,0
2025-01-01,SVC020,Running Repair,Diagnostics,,,2,2,0,48.00,36.02,64.03,0,0,0,0
2025-01-01,SVC020,Running Repair,Electrical,,,3,2,0,72.00,58.03,96.05,1,0,0,0
2025-01-01,SVC020,Running Repair,Maintenance,,,4,2,0,48.00,36.04,64.07,0,0,0,2
2025-01-01,SVC020,Running Repair,Mechanical,,,4,2,0,48.00,36.04,64.07,1,0,0,1
2025-01-01,SVC020,Warranty Repair,Body Repair,,,5,5,1,96.00,80.06,122.08,0,0,0,0
2025-01-01,SVC020,Warranty Repair,Campaign,,,5,2,1,48.00,36.06,64.08,1,0,1,2
2025-01-01,SVC020,Warranty Repair,Diagnostics,,,4,3,0,48.00,36.04,64.07,1,0,0,0
2025-01-01,SVC020,Warranty Repair,Electrical,,,3,2,0,72.00,58.03,96.05,1,0,0,0
2025-01-01,SVC020,Warranty Repair,Maintenance,,,6,3,0,48.00,36.07,64.10,1,0,0,2
2025-01-01,SVC020,Warranty Repair,Mechanical,,,1,1,0,48.00,36.01,64.02,0,0,0,0
2025-01-01,SVC021,Accident Repair,Body Repair,,,17,10,2,96.00,80.18,122.27,6,1,1,1
2025-01-01,SVC021,Inspection,Body Repair,,,4,3,0,96.00,80.04,122.06,1,0,0,0
2025-01-01,SVC021,Inspection,Campaign,,,2,1,0,48.00,36.02,64.03,1,0,0,0
2025-01-01,SVC021,Inspection,Diagnostics,,,6,3,0,48.00,36.06,64.10,1,0,0,2
2025-01-01,SVC021,Inspection,Electrical,,,5,3,0,72.00,58.05,96.08,1,1,0,1
2025-01-01,SVC021,Inspection,Maintenance,,,4,2,0,48.00,36.04,64.06,1,0,1,1
2025-01-01,SVC021,Inspection,Mechanical,,,2,1,0,48.00,36.02,64.03,0,0,0,1
2025-01-01,SVC021,Periodic Service,Body Repair,,,2,1,0,96.00,80.02,122.03,1,0,0,0
2025-01-01,SVC021,Periodic Service,Campaign,,,1,1,0,48.00,36.01,64.02,0,0,0,0
2025-01-01,SVC021,Periodic Service,Diagnostics,,,4,2,0,48.00,36.04,64.06,0,0,0,2
2025-01-01,SVC021,Periodic Service,Electrical,,,2,1,0,72.00,58.02,96.03,1,0,0,0
2025-01-01,SVC021,Periodic Service,Maintenance,,,5,2,1,48.00,36.05,64.08,2,0,1,1
2025-01-01,SVC021,Periodic Service,Mechanical,,,5,4,0,48.00,36.05,64.08,1,0,0,0
2025-01-01,SVC021,Recall Campaign,Campaign,,,18,13,1,48.00,36.19,64.29,3,1,0,2
2025-01-01,SVC021,Running Repair,Body Repair,,,3,2,0,96.00,80.03,122.05,0,0,0,1
2025-01-01,SVC021,Running Repair,Campaign,,,3,3,0,48.00,36.03,64.05,0,0,0,0
2025-01-01,SVC021,Running Repair,Diagnostics,,,2,1,0,48.00,36.02,64.03,1,0,0,0
2025-01-01,SVC021,Running Repair,Electrical,,,3,3,1,72.00,58.03,96.05,0,0,1,0
2025-01-01,SVC021,Running Repair,Maintenance,,,8,5,1,48.00,36.09,64.13,3,0,0,0
2025-01-01,SVC021,Running Repair,Mechanical,,,2,0,0,48.00,36.02,64.03,1,0,0,1
2025-01-01,SVC021,Warranty Repair,Body Repair,,,8,3,1,96.00,80.09,122.13,4,0,0,1
2025-01-01,SVC021,Warranty Repair,Campaign,,,2,1,0,48.00,36.02,64.03,0,0,0,1
2025-01-01,SVC021,Warranty Repair,Diagnostics,,,4,3,1,48.00,36.04,64.06,0,0,1,1
2025-01-01,SVC021,Warranty Repair,Electrical,,,2,2,0,72.00,58.02,96.03,0,0,0,0
2025-01-01,SVC021,Warranty Repair,Maintenance,,,3,2,0,48.00,36.03,64.05,0,0,0,1
2025-01-01,SVC021,Warranty Repair,Mechanical,,,1,1,0,48.00,36.01,64.02,0,0,0,0
2025-01-01,SVC022,Accident Repair,Body Repair,,,31,26,4,96.00,80.32,122.48,4,2,2,1
2025-01-01,SVC022,Inspection,Body Repair,,,3,2,0,96.00,80.03,122.05,0,0,0,1
2025-01-01,SVC022,Inspection,Campaign,,,3,3,0,48.00,36.03,64.05,0,0,0,0
2025-01-01,SVC022,Inspection,Diagnostics,,,6,6,0,48.00,36.06,64.09,0,0,0,0
2025-01-01,SVC022,Inspection,Electrical,,,5,3,0,72.00,58.05,96.08,2,1,0,0
2025-01-01,SVC022,Inspection,Maintenance,,,10,7,1,48.00,36.10,64.16,1,1,3,2
2025-01-01,SVC022,Inspection,Mechanical,,,3,3,0,48.00,36.03,64.05,0,0,0,0
2025-01-01,SVC022,Periodic Service,Body Repair,,,1,0,0,96.00,80.01,122.02,1,0,0,0
2025-01-01,SVC022,Periodic Service,Campaign,,,3,3,0,48.00,36.03,64.05,0,0,0,0
2025-01-01,SVC022,Periodic Service,Diagnostics,,,2,1,0,48.00,36.02,64.03,1,0,0,0
2025-01-01,SVC022,Periodic Service,Electrical,,,4,2,0,72.00,58.04,96.06,1,0,0,1
2025-01-01,SVC022,Periodic Service,Maintenance,,,6,5,1,48.00,36.06,64.09,1,0,1,0
2025-01-01,SVC022,Periodic Service,Mechanical,,,2,2,0,48.00,36.02,64.03,0,0,0,0
2025-01-01,SVC022,Recall Campaign,Campaign,,,26,20,1,48.00,36.27,64.41,4,2,1,2
2025-01-01,SVC022,Running Repair,Body Repair,,,3,2,0,96.00,80.03,122.05,1,0,0,0
2025-01-01,SVC022,Running Repair,Campaign,,,6,5,0,48.00,36.06,64.09,0,0,0,1
2025-01-01,SVC022,Running Repair,Diagnostics,,,4,3,0,48.00,36.04,64.06,1,0,0,0
2025-01-01,SVC022,Running Repair,Electrical,,,1,0,0,72.00,58.01,96.02,0,0,0,1
2025-01-01,SVC022,Running Repair,Maintenance,,,5,3,1,48.00,36.05,64.08,1,0,1,1
2025-01-01,SVC022,Warranty Repair,Body Repair,,,2,2,0,96.00,80.02,122.03,0,0,0,0
2025-01-01,SVC022,Warranty Repair,Campaign,,,3,2,0,48.00,36.03,64.05,0,0,0,1
2025-01-01,SVC022,Warranty Repair,Diagnostics,,,5,2,1,48.00,36.05,64.08,1,0,1,2
2025-01-01,SVC022,Warranty Repair,Electrical,,,6,4,1,72.00,58.06,96.09,1,1,0,1
2025-01-01,SVC022,Warranty Repair,Maintenance,,,2,0,0,48.00,36.02,64.03,2,0,0,0
2025-01-01,SVC022,Warranty Repair,Mechanical,,,6,5,0,48.00,36.06,64.09,1,0,0,0
2025-01-01,SVC023,Accident Repair,Body Repair,,,26,19,3,96.00,80.26,122.39,4,2,1,3
2025-01-01,SVC023,Inspection,Body Repair,,,5,2,0,96.00,80.05,122.08,3,0,0,0
2025-01-01,SVC023,Inspection,Campaign,,,5,4,0,48.00,36.05,64.08,0,0,0,1
2025-01-01,SVC023,Inspection,Diagnostics,,,5,4,0,48.00,36.05,64.08,1,0,0,0
2025-01-01,SVC023,Inspection,Electrical,,,5,3,0,72.00,58.05,96.08,2,1,0,0
2025-01-01,SVC023,Inspection,Maintenance,,,4,3,0,48.00,36.04,64.06,0,0,0,1
2025-01-01,SVC023,Periodic Service,Body Repair,,,5,3,0,96.00,80.05,122.08,1,0,0,1
2025-01-01,SVC023,Periodic Service,Diagnostics,,,2,2,0,48.00,36.02,64.03,0,0,0,0
2025-01-01,SVC023,Periodic Service,Electrical,,,4,4,0,72.00,58.04,96.06,0,0,0,0
2025-01-01,SVC023,Periodic Service,Maintenance,,,5,4,0,48.00,36.05,64.08,1,0,0,0
2025-01-01,SVC023,Periodic Service,Mechanical,,,2,1,0,48.00,36.02,64.03,0,0,0,1
2025-01-01,SVC023,Recall Campaign,Campaign,,,24,16,1,48.00,36.24,64.36,3,1,1,5
2025-01-01,SVC023,Running Repair,Body Repair,,,2,2,0,96.00,80.02,122.03,0,0,0,0
2025-01-01,SVC023,Running Repair,Campaign,,,2,1,0,48.00,36.02,64.03,1,0,0,0
2025-01-01,SVC023,Running Repair,Diagnostics,,,3,1,1,48.00,36.03,64.05,0,0,1,2
2025-01-01,SVC023,Running Repair,Electrical,,,6,4,1,72.00,58.06,96.09,1,1,0,1
2025-01-01,SVC023,Running Repair,Maintenance,,,4,3,0,48.00,36.04,64.06,0,0,0,1
2025-01-01,SVC023,Running Repair,Mechanical,,,1,0,0,48.00,36.01,64.02,1,0,0,0
2025-01-01,SVC023,Warranty Repair,Body Repair,,,5,3,1,96.00,80.05,122.08,1,0,0,1
2025-01-01,SVC023,Warranty Repair,Campaign,,,2,1,0,48.00,36.02,64.03,0,0,0,1
2025-01-01,SVC023,Warranty Repair,Diagnostics,,,7,6,1,48.00,36.07,64.11,0,0,0,1
2025-01-01,SVC023,Warranty Repair,Electrical,,,4,3,0,72.00,58.04,96.06,0,0,0,1
2025-01-01,SVC023,Warranty Repair,Maintenance,,,2,2,0,48.00,36.02,64.03,0,0,0,0
2025-01-01,SVC023,Warranty Repair,Mechanical,,,4,2,0,48.00,36.04,64.06,0,0,0,2
2025-01-01,SVC024,Accident Repair,Body Repair,,,23,17,3,96.00,80.23,122.34,5,1,1,1
2025-01-01,SVC024,Inspection,Body Repair,,,2,2,0,96.00,80.02,122.03,0,0,0,0
2025-01-01,SVC024,Inspection,Campaign,,,5,2,0,48.00,36.05,64.07,0,0,0,3
2025-01-01,SVC024,Inspection,Diagnostics,,,5,4,0,48.00,36.05,64.07,1,0,0,0
2025-01-01,SVC024,Inspection,Electrical,,,3,2,0,72.00,58.03,96.04,0,0,0,1
2025-01-01,SVC024,Inspection,Maintenance,,,3,2,0,48.00,36.03,64.04,1,0,0,0
2025-01-01,SVC024,Inspection,Mechanical,,,5,4,0,48.00,36.05,64.07,1,0,0,0
2025-01-01,SVC024,Periodic Service,Body Repair,,,2,1,0,96.00,80.02,122.03,1,0,0,0
2025-01-01,SVC024,Periodic Service,Campaign,,,3,2,0,48.00,36.03,64.04,0,0,1,1
2025-01-01,SVC024,Periodic Service,Diagnostics,,,6,4,0,48.00,36.06,64.09,0,0,0,2
2025-01-01,SVC024,Periodic Service,Electrical,,,4,3,0,72.00,58.04,96.06,1,0,0,0
2025-01-01,SVC024,Periodic Service,Maintenance,,,5,4,0,48.00,36.05,64.07,0,0,0,1
2025-01-01,SVC024,Periodic Service,Mechanical,,,1,1,0,48.00,36.01,64.01,0,0,0,0
2025-01-01,SVC024,Recall Campaign,Campaign,,,19,12,1,48.00,36.19,64.28,4,1,0,3
2025-01-01,SVC024,Running Repair,Body Repair,,,6,3,1,96.00,80.06,122.09,1,0,0,2
2025-01-01,SVC024,Running Repair,Campaign,,,2,2,0,48.00,36.02,64.03,0,0,0,0
2025-01-01,SVC024,Running Repair,Diagnostics,,,3,1,1,48.00,36.03,64.04,2,0,1,0
2025-01-01,SVC024,Running Repair,Electrical,,,3,0,0,72.00,58.03,96.04,1,0,0,2
2025-01-01,SVC024,Running Repair,Maintenance,,,3,2,0,48.00,36.03,64.04,0,0,0,1
2025-01-01,SVC024,Running Repair,Mechanical,,,1,1,0,48.00,36.01,64.01,0,0,0,0
2025-01-01,SVC024,Warranty Repair,Body Repair,,,4,4,0,96.00,80.04,122.06,0,0,0,0
2025-01-01,SVC024,Warranty Repair,Campaign,,,3,3,1,48.00,36.03,64.04,0,0,1,0
2025-01-01,SVC024,Warranty Repair,Diagnostics,,,3,3,0,48.00,36.03,64.04,0,0,0,0
2025-01-01,SVC024,Warranty Repair,Electrical,,,6,3,1,72.00,58.06,96.09,2,1,0,1
2025-01-01,SVC024,Warranty Repair,Maintenance,,,4,2,0,48.00,36.04,64.06,1,0,0,1
2025-01-01,SVC024,Warranty Repair,Mechanical,,,8,3,1,48.00,36.08,64.12,4,0,1,1
2025-01-01,SVC025,Accident Repair,Body Repair,,,13,11,2,96.00,80.20,122.30,0,1,2,2
2025-01-01,SVC025,Inspection,Body Repair,,,2,1,0,96.00,80.03,122.05,1,0,1,0
2025-01-01,SVC025,Inspection,Campaign,,,2,2,0,48.00,36.03,64.05,0,0,0,0
2025-01-01,SVC025,Inspection,Electrical,,,4,2,0,72.00,58.06,96.09,1,0,0,1
2025-01-01,SVC025,Inspection,Maintenance,,,1,1,0,48.00,36.02,64.02,0,0,0,0
2025-01-01,SVC025,Inspection,Mechanical,,,2,1,0,48.00,36.03,64.05,0,0,0,1
2025-01-01,SVC025,Periodic Service,Body Repair,,,3,3,0,96.00,80.05,122.07,0,0,0,0
2025-01-01,SVC025,Periodic Service,Campaign,,,4,4,0,48.00,36.06,64.09,0,0,0,0
2025-01-01,SVC025,Periodic Service,Electrical,,,2,2,1,72.00,58.03,96.05,0,0,2,0
2025-01-01,SVC025,Periodic Service,Maintenance,,,1,1,0,48.00,36.02,64.02,0,0,0,0
2025-01-01,SVC025,Recall Campaign,Campaign,,,18,13,1,48.00,36.28,64.42,3,1,1,2
2025-01-01,SVC025,Running Repair,Body Repair,,,2,2,0,96.00,80.03,122.05,0,0,0,0
2025-01-01,SVC025,Running Repair,Campaign,,,3,2,0,48.00,36.05,64.07,0,0,0,1
2025-01-01,SVC025,Running Repair,Diagnostics,,,4,3,0,48.00,36.06,64.09,0,0,0,1
2025-01-01,SVC025,Running Repair,Electrical,,,2,2,0,72.00,58.03,96.05,0,0,0,0
2025-01-01,SVC025,Running Repair,Maintenance,,,2,1,0,48.00,36.03,64.05,1,0,0,0
2025-01-01,SVC025,Running Repair,Mechanical,,,1,1,0,48.00,36.02,64.02,0,0,0,0
2025-01-01,SVC025,Warranty Repair,Body Repair,,,2,2,0,96.00,80.03,122.05,0,0,0,0
2025-01-01,SVC025,Warranty Repair,Campaign,,,1,0,0,48.00,36.02,64.02,0,0,0,1
2025-01-01,SVC025,Warranty Repair,Diagnostics,,,4,2,0,48.00,36.06,64.09,0,0,0,2
2025-01-01,SVC025,Warranty Repair,Electrical,,,2,2,0,72.00,58.03,96.05,0,0,0,0
2025-01-01,SVC025,Warranty Repair,Maintenance,,,3,1,0,48.00,36.05,64.07,2,0,0,0
2025-01-01,SVC025,Warranty Repair,Mechanical,,,3,1,0,48.00,36.05,64.07,1,0,0,1
2025-01-01,SVC026,Accident Repair,Body Repair,,,13,11,1,96.00,80.20,122.30,2,1,0,0
2025-01-01,SVC026,Inspection,Body Repair,,,2,2,0,96.00,80.03,122.05,0,0,0,0
2025-01-01,SVC026,Inspection,Campaign,,,2,1,0,48.00,36.03,64.05,0,0,0,1
2025-01-01,SVC026,Inspection,Diagnostics,,,2,1,0,48.00,36.03,64.05,0,0,0,1
2025-01-01,SVC026,Inspection,Electrical,,,1,1,0,72.00,58.02,96.02,0,0,0,0
2025-01-01,SVC026,Inspection,Maintenance,,,3,2,0,48.00,36.05,64.07,0,0,0,1
2025-01-01,SVC026,Inspection,Mechanical,,,5,2,0,48.00,36.08,64.11,1,0,0,2
2025-01-01,SVC026,Periodic Service,Body Repair,,,2,1,0,96.00,80.03,122.05,0,0,0,1
2025-01-01,SVC026,Periodic Service,Campaign,,,4,3,0,48.00,36.06,64.09,1,0,0,0
2025-01-01,SVC026,Periodic Service,Diagnostics,,,5,2,0,48.00,36.08,64.11,2,0,0,1
2025-01-01,SVC026,Periodic Service,Electrical,,,1,1,0,72.00,58.02,96.02,0,0,0,0
2025-01-01,SVC026,Periodic Service,Maintenance,,,2,1,0,48.00,36.03,64.05,1,0,0,0
2025-01-01,SVC026,Periodic Service,Mechanical,,,2,1,0,48.00,36.03,64.05,1,0,0,0
2025-01-01,SVC026,Recall Campaign,Campaign,,,15,11,1,48.00,36.23,64.34,4,1,1,0
2025-01-01,SVC026,Running Repair,Body Repair,,,2,2,0,96.00,80.03,122.05,0,0,0,0
2025-01-01,SVC026,Running Repair,Campaign,,,4,2,0,48.00,36.06,64.09,1,0,0,1
2025-01-01,SVC026,Running Repair,Diagnostics,,,2,2,0,48.00,36.03,64.05,0,0,0,0
2025-01-01,SVC026,Running Repair,Electrical,,,1,1,0,72.00,58.02,96.02,0,0,0,0
2025-01-01,SVC026,Running Repair,Maintenance,,,2,1,0,48.00,36.03,64.05,0,0,1,1
2025-01-01,SVC026,Running Repair,Mechanical,,,5,3,1,48.00,36.08,64.11,1,0,1,1
2025-01-01,SVC026,Warranty Repair,Body Repair,,,2,2,1,96.00,80.03,122.05,0,0,1,0
2025-01-01,SVC026,Warranty Repair,Campaign,,,3,1,0,48.00,36.05,64.07,1,0,0,1
2025-01-01,SVC026,Warranty Repair,Diagnostics,,,2,1,0,48.00,36.03,64.05,0,0,0,1
