service_order_id,order_date,month,service_center_id,model_id,variant_id,service_type,job_category,service_channel,status,warranty_flag,repeat_repair_flag,campaign_flag,appointment_flag,promised_delivery_date,completed_date,labor_hours,bay_hours
SO0029321,2026-02-23,2026-02-01,SVC033,MDL002,VAR012,Periodic Service,Mechanical,Walk-in,Completed,false,false,false,true,2026-02-24,2026-02-23,2.3,2.0
SO0029322,2026-02-23,2026-02-01,SVC033,MDL003,VAR013,Warranty Repair,Diagnostics,Pickup-Drop,Completed,true,false,false,false,2026-02-24,2026-02-24,2.7,2.3
SO0029323,2026-02-17,2026-02-01,SVC033,MDL003,VAR014,Accident Repair,Body Repair,Fleet,Cancelled,false,false,false,true,2026-02-22,,21.7,15.8
SO0029324,2026-02-06,2026-02-01,SVC033,MDL003,VAR015,Recall Campaign,Campaign,Walk-in,Completed,false,false,true,true,2026-02-07,2026-02-06,5.3,4.5
SO0029325,2026-02-21,2026-02-01,SVC033,MDL003,VAR016,Running Repair,Body Repair,Appointment,Cancelled,false,false,false,true,2026-02-22,,5.6,4.8
SO0029326,2026-02-06,2026-02-01,SVC033,MDL003,VAR017,Accident Repair,Body Repair,Pickup-Drop,Completed,false,false,false,true,2026-02-11,2026-02-10,23.0,19.2
SO0029327,2026-02-16,2026-02-01,SVC033,MDL003,VAR018,Warranty Repair,Maintenance,Pickup-Drop,Completed,true,false,false,true,2026-02-17,2026-02-17,6.9,5.9
SO0029328,2026-02-15,2026-02-01,SVC033,MDL004,VAR019,Accident Repair,Body Repair,Appointment,Cancelled,false,false,false,true,2026-02-20,,9.5,6.5
SO0029329,2026-02-21,2026-02-01,SVC033,MDL004,VAR020,Warranty Repair,Mechanical,Fleet,Cancelled,true,false,false,true,2026-02-22,,3.5,2.4
SO0029330,2026-02-05,2026-02-01,SVC033,MDL004,VAR021,Recall Campaign,Campaign,Walk-in,Open,false,false,true,false,2026-02-06,,2.8,1.9
SO0029331,2026-02-07,2026-02-01,SVC033,MDL004,VAR022,Running Repair,Mechanical,Appointment,Completed,false,false,false,true,2026-02-08,2026-02-09,2.9,2.4
SO0029332,2026-02-10,2026-02-01,SVC033,MDL004,VAR023,Periodic Service,Diagnostics,Fleet,Open,false,false,false,true,2026-02-11,,1.3,1.0
SO0029333,2026-02-24,2026-02-01,SVC033,MDL004,VAR024,Warranty Repair,Diagnostics,Fleet,Completed,true,true,false,true,2026-02-25,2026-02-24,6.5,4.3
SO0029334,2026-02-24,2026-02-01,SVC033,MDL005,VAR025,Warranty Repair,Diagnostics,Fleet,Completed,true,false,false,true,2026-02-25,2026-02-24,3.2,2.5
SO0029335,2026-02-27,2026-02-01,SVC033,MDL005,VAR026,Warranty Repair,Mechanical,Pickup-Drop,Open,true,false,false,true,2026-02-28,,3.8,2.7
SO0029336,2026-02-25,2026-02-01,SVC033,MDL005,VAR027,Warranty Repair,Maintenance,Appointment,Completed,true,true,false,false,2026-02-26,2026-02-26,7.0,5.7
SO0029337,2026-02-21,2026-02-01,SVC033,MDL005,VAR028,Running Repair,Electrical,Fleet,Completed,false,false,false,true,2026-02-22,2026-02-21,6.7,4.9
SO0029338,2026-02-22,2026-02-01,SVC033,MDL005,VAR029,Running Repair,Diagnostics,Walk-in,Completed,false,false,false,false,2026-02-23,2026-02-22,3.9,2.6
SO0029339,2026-02-20,2026-02-01,SVC033,MDL005,VAR030,Running Repair,Electrical,Walk-in,Completed,false,false,false,false,2026-02-21,2026-02-21,2.3,1.7
SO0029340,2026-02-25,2026-02-01,SVC033,MDL006,VAR031,Accident Repair,Body Repair,Walk-in,Completed,true,false,false,false,2026-03-02,2026-03-02,22.7,17.3
SO0029341,2026-02-11,2026-02-01,SVC033,MDL006,VAR032,Warranty Repair,Maintenance,Walk-in,Completed,true,false,false,true,2026-02-12,2026-02-11,2.8,2.0
SO0029342,2026-02-10,2026-02-01,SVC033,MDL006,VAR033,Recall Campaign,Campaign,Fleet,Cancelled,false,false,true,true,2026-02-11,,4.8,4.2
SO0029343,2026-02-20,2026-02-01,SVC033,MDL006,VAR034,Running Repair,Diagnostics,Fleet,Completed,true,false,false,true,2026-02-21,2026-02-21,2.9,2.1
SO0029344,2026-02-04,2026-02-01,SVC033,MDL006,VAR035,Warranty Repair,Maintenance,Pickup-Drop,Open,true,false,false,true,2026-02-05,,3.9,3.0
SO0029345,2026-02-04,2026-02-01,SVC033,MDL006,VAR036,Running Repair,Electrical,Pickup-Drop,Completed,false,false,false,true,2026-02-05,2026-02-04,4.2,3.0
SO0029346,2026-02-09,2026-02-01,SVC033,MDL007,VAR037,Periodic Service,Maintenance,Pickup-Drop,Open,false,false,false,true,2026-02-10,,1.4,1.1
SO0029347,2026-02-11,2026-02-01,SVC033,MDL007,VAR038,Warranty Repair,Electrical,Fleet,Completed,true,false,false,false,2026-02-12,2026-02-13,4.2,3.1
SO0029348,2026-02-12,2026-02-01,SVC033,MDL007,VAR039,Periodic Service,Campaign,Walk-in,Cancelled,false,false,false,true,2026-02-13,,2.4,1.8
SO0029349,2026-02-06,2026-02-01,SVC033,MDL007,VAR040,Recall Campaign,Campaign,Fleet,Completed,true,false,true,true,2026-02-07,2026-02-07,7.2,6.2
SO0029350,2026-02-01,2026-02-01,SVC033,MDL007,VAR041,Accident Repair,Body Repair,Appointment,Completed,true,false,false,false,2026-02-06,2026-02-08,9.1,7.2
SO0029351,2026-02-03,2026-02-01,SVC033,MDL007,VAR042,Recall Campaign,Campaign,Appointment,Cancelled,false,false,true,true,2026-02-04,,6.5,5.5
SO0029352,2026-02-23,2026-02-01,SVC033,MDL008,VAR043,Warranty Repair,Body Repair,Pickup-Drop,Completed,true,false,false,true,2026-02-24,2026-02-23,6.0,4.0
SO0029353,2026-02-17,2026-02-01,SVC033,MDL008,VAR044,Recall Campaign,Campaign,Appointment,Completed,false,false,true,false,2026-02-18,2026-02-18,3.3,2.7
SO0029354,2026-02-02,2026-02-01,SVC033,MDL008,VAR045,Warranty Repair,Campaign,Appointment,Completed,true,false,false,false,2026-02-03,2026-02-04,5.5,4.0
SO0029355,2026-02-13,2026-02-01,SVC033,MDL008,VAR046,Running Repair,Campaign,Fleet,Open,false,false,false,true,2026-02-14,,4.1,3.4
SO0029356,2026-02-17,2026-02-01,SVC033,MDL008,VAR047,Running Repair,Maintenance,Appointment,Completed,false,false,false,true,2026-02-18,2026-02-17,4.5,4.0
SO0029357,2026-02-23,2026-02-01,SVC033,MDL008,VAR048,Running Repair,Maintenance,Walk-in,Open,false,false,false,false,2026-02-24,,6.1,4.2
SO0029358,2026-02-02,2026-02-01,SVC033,MDL009,VAR049,Warranty Repair,Campaign,Appointment,Completed,true,false,false,true,2026-02-03,2026-02-02,6.6,4.9
SO0029359,2026-02-18,2026-02-01,SVC033,MDL009,VAR050,Recall Campaign,Campaign,Walk-in,Completed,false,false,true,true,2026-02-19,2026-02-20,5.2,4.2
SO0029360,2026-02-25,2026-02-01,SVC033,MDL009,VAR051,Inspection,Diagnostics,Appointment,Cancelled,false,false,false,true,2026-02-26,,7.5,6.6
SO0029361,2026-02-05,2026-02-01,SVC033,MDL009,VAR052,Warranty Repair,Campaign,Walk-in,Completed,true,false,false,false,2026-02-06,2026-02-05,4.2,3.0
SO0029362,2026-02-06,2026-02-01,SVC033,MDL009,VAR053,Periodic Service,Maintenance,Fleet,Completed,false,false,false,true,2026-02-07,2026-02-07,2.3,1.6
SO0029363,2026-02-26,2026-02-01,SVC033,MDL009,VAR054,Periodic Service,Maintenance,Fleet,Completed,false,false,false,true,2026-02-27,2026-02-27,2.3,1.6
SO0029364,2026-02-15,2026-02-01,SVC033,MDL010,VAR055,Inspection,Mechanical,Appointment,Open,false,false,false,true,2026-02-16,,7.5,6.1
SO0029365,2026-02-05,2026-02-01,SVC033,MDL010,VAR056,Periodic Service,Electrical,Pickup-Drop,Completed,false,false,false,true,2026-02-06,2026-02-06,2.0,1.4
SO0029366,2026-02-25,2026-02-01,SVC033,MDL010,VAR057,Recall Campaign,Campaign,Walk-in,Completed,false,false,true,true,2026-02-26,2026-02-25,7.9,6.8
SO0029367,2026-02-11,2026-02-01,SVC033,MDL010,VAR058,Running Repair,Diagnostics,Walk-in,Completed,false,false,false,false,2026-02-12,2026-02-12,7.7,5.2
SO0029368,2026-02-02,2026-02-01,SVC033,MDL010,VAR059,Accident Repair,Body Repair,Walk-in,Completed,true,false,false,false,2026-02-07,2026-02-07,15.2,13.6
SO0029369,2026-02-02,2026-02-01,SVC033,MDL010,VAR060,Running Repair,Diagnostics,Walk-in,Completed,false,false,false,true,2026-02-03,2026-02-03,5.2,4.5
SO0029370,2026-02-10,2026-02-01,SVC033,MDL011,VAR061,Warranty Repair,Body Repair,Appointment,Completed,true,false,false,true,2026-02-11,2026-02-11,7.3,6.1
SO0029371,2026-02-01,2026-02-01,SVC033,MDL011,VAR062,Accident Repair,Body Repair,Fleet,Completed,false,false,false,true,2026-02-06,2026-02-05,9.9,8.5
SO0029372,2026-02-09,2026-02-01,SVC033,MDL011,VAR063,Running Repair,Campaign,Appointment,Completed,false,false,false,true,2026-02-10,2026-02-11,2.7,1.8
SO0029373,2026-02-12,2026-02-01,SVC033,MDL011,VAR064,Inspection,Body Repair,Appointment,Completed,false,false,false,false,2026-02-13,2026-02-14,6.0,4.6
SO0029374,2026-02-01,2026-02-01,SVC033,MDL011,VAR065,Inspection,Campaign,Pickup-Drop,Completed,false,false,false,true,2026-02-02,2026-02-01,3.1,2.1
SO0029375,2026-02-14,2026-02-01,SVC033,MDL011,VAR066,Recall Campaign,Campaign,Appointment,Completed,false,false,true,false,2026-02-15,2026-02-15,6.9,4.9
SO0029376,2026-02-23,2026-02-01,SVC033,MDL012,VAR067,Warranty Repair,Mechanical,Appointment,Completed,true,false,false,false,2026-02-24,2026-02-24,4.8,4.2
SO0029377,2026-02-25,2026-02-01,SVC033,MDL012,VAR068,Periodic Service,Electrical,Walk-in,Open,false,false,false,false,2026-02-26,,2.3,1.5
SO0029378,2026-02-11,2026-02-01,SVC033,MDL012,VAR069,Periodic Service,Campaign,Walk-in,Completed,false,false,false,true,2026-02-12,2026-02-13,2.0,1.5
SO0029379,2026-02-01,2026-02-01,SVC033,MDL012,VAR070,Warranty Repair,Electrical,Pickup-Drop,Completed,true,false,false,false,2026-02-02,2026-02-03,2.1,1.8
SO0029380,2026-02-09,2026-02-01,SVC033,MDL012,VAR071,Warranty Repair,Body Repair,Walk-in,Cancelled,true,false,false,true,2026-02-10,,7.7,6.0
SO0029381,2026-02-23,2026-02-01,SVC033,MDL012,VAR072,Inspection,Body Repair,Fleet,Completed,false,false,false,false,2026-02-24,2026-02-25,6.2,4.6
SO0029382,2026-02-27,2026-02-01,SVC033,MDL001,VAR001,Periodic Service,Maintenance,Walk-in,Completed,false,false,false,false,2026-02-28,2026-02-28,1.9,1.3
SO0029383,2026-02-24,2026-02-01,SVC033,MDL001,VAR002,Recall Campaign,Campaign,Appointment,Open,false,false,true,false,2026-02-25,,3.1,2.3
SO0029384,2026-02-16,2026-02-01,SVC033,MDL001,VAR003,Inspection,Campaign,Fleet,Completed,false,false,false,true,2026-02-17,2026-02-16,7.2,5.7
SO0029385,2026-02-24,2026-02-01,SVC033,MDL001,VAR004,Accident Repair,Body Repair,Walk-in,Completed,false,true,false,true,2026-03-01,2026-02-28,7.5,6.0
SO0029386,2026-02-28,2026-02-01,SVC033,MDL001,VAR005,Recall Campaign,Campaign,Walk-in,Open,false,false,true,true,2026-03-01,,4.6,3.2
SO0029387,2026-02-06,2026-02-01,SVC033,MDL001,VAR006,Recall Campaign,Campaign,Pickup-Drop,Open,false,false,true,true,2026-02-07,,3.8,3.0
SO0029388,2026-02-13,2026-02-01,SVC033,MDL002,VAR007,Recall Campaign,Campaign,Appointment,Completed,false,true,true,false,2026-02-14,2026-02-13,5.5,3.9
SO0029389,2026-02-07,2026-02-01,SVC033,MDL002,VAR008,Running Repair,Electrical,Pickup-Drop,Completed,false,false,false,false,2026-02-08,2026-02-08,2.5,1.7
SO0029390,2026-02-11,2026-02-01,SVC033,MDL002,VAR009,Warranty Repair,Diagnostics,Pickup-Drop,Open,true,false,false,true,2026-02-12,,3.8,2.7
SO0029391,2026-02-13,2026-02-01,SVC033,MDL002,VAR010,Accident Repair,Body Repair,Pickup-Drop,Completed,false,false,false,true,2026-02-18,2026-02-19,19.7,16.0
SO0029392,2026-02-25,2026-02-01,SVC033,MDL002,VAR011,Recall Campaign,Campaign,Appointment,Completed,false,false,true,false,2026-02-26,2026-02-25,5.5,4.2
SO0029393,2026-02-19,2026-02-01,SVC033,MDL002,VAR012,Inspection,Campaign,Pickup-Drop,Open,false,false,false,true,2026-02-20,,3.1,2.7
SO0029394,2026-03-10,2026-03-01,SVC033,MDL002,VAR009,Accident Repair,Body Repair,Appointment,Open,false,false,false,true,2026-03-15,,10.9,9.3
SO0029395,2026-03-05,2026-03-01,SVC033,MDL002,VAR010,Accident Repair,Body Repair,Appointment,Completed,false,false,false,true,2026-03-10,2026-03-14,17.3,13.0
SO0029396,2026-03-12,2026-03-01,SVC033,MDL002,VAR011,Warranty Repair,Body Repair,Appointment,Completed,true,false,false,true,2026-03-13,2026-03-12,5.5,3.6
SO0029397,2026-03-06,2026-03-01,SVC033,MDL002,VAR012,Inspection,Mechanical,Walk-in,Completed,false,false,false,true,2026-03-07,2026-03-08,7.8,5.7
SO0029398,2026-03-23,2026-03-01,SVC033,MDL003,VAR013,Warranty Repair,Electrical,Walk-in,Completed,true,false,false,true,2026-03-24,2026-03-25,3.2,2.7
SO0029399,2026-03-01,2026-03-01,SVC033,MDL003,VAR014,Periodic Service,Mechanical,Appointment,Completed,false,false,false,false,2026-03-02,2026-03-02,1.5,1.1
SO0029400,2026-03-08,2026-03-01,SVC033,MDL003,VAR015,Running Repair,Mechanical,Fleet,Completed,false,false,false,true,2026-03-09,2026-03-10,7.2,6.0
SO0029401,2026-03-31,2026-03-01,SVC033,MDL003,VAR016,Accident Repair,Body Repair,Walk-in,Completed,false,false,false,true,2026-04-05,2026-04-06,21.1,17.5
SO0029402,2026-03-09,2026-03-01,SVC033,MDL003,VAR017,Recall Campaign,Campaign,Appointment,Open,false,false,true,true,2026-03-10,,3.1,2.1
SO0029403,2026-03-05,2026-03-01,SVC033,MDL003,VAR018,Inspection,Campaign,Fleet,Completed,false,false,false,true,2026-03-06,2026-03-07,7.3,6.1
SO0029404,2026-03-01,2026-03-01,SVC033,MDL004,VAR019,Running Repair,Body Repair,Pickup-Drop,Completed,false,false,false,true,2026-03-02,2026-03-03,6.1,5.3
SO0029405,2026-03-25,2026-03-01,SVC033,MDL004,VAR020,Warranty Repair,Body Repair,Appointment,Open,true,false,false,true,2026-03-26,,2.1,1.6
SO0029406,2026-03-28,2026-03-01,SVC033,MDL004,VAR021,Recall Campaign,Campaign,Fleet,Completed,false,false,true,true,2026-03-29,2026-03-30,2.9,2.2
SO0029407,2026-03-30,2026-03-01,SVC033,MDL004,VAR022,Running Repair,Mechanical,Fleet,Open,false,false,false,false,2026-03-31,,4.8,3.6
SO0029408,2026-03-27,2026-03-01,SVC033,MDL004,VAR023,Warranty Repair,Mechanical,Walk-in,Cancelled,true,false,false,false,2026-03-28,,5.2,4.1
SO0029409,2026-03-01,2026-03-01,SVC033,MDL004,VAR024,Warranty Repair,Maintenance,Pickup-Drop,Completed,true,false,false,true,2026-03-02,2026-03-02,5.3,3.7
SO0029410,2026-03-04,2026-03-01,SVC033,MDL005,VAR025,Recall Campaign,Campaign,Pickup-Drop,Completed,false,false,true,false,2026-03-05,2026-03-04,7.0,6.1
SO0029411,2026-03-16,2026-03-01,SVC033,MDL005,VAR026,Inspection,Diagnostics,Fleet,Completed,false,false,false,true,2026-03-17,2026-03-18,7.6,5.6
SO0029412,2026-03-28,2026-03-01,SVC033,MDL005,VAR027,Inspection,Campaign,Appointment,Open,false,false,false,true,2026-03-29,,7.8,6.7
SO0029413,2026-03-31,2026-03-01,SVC033,MDL005,VAR028,Warranty Repair,Electrical,Appointment,Completed,true,false,false,true,2026-04-01,2026-03-31,3.3,2.5
SO0029414,2026-03-01,2026-03-01,SVC033,MDL005,VAR029,Inspection,Body Repair,Pickup-Drop,Completed,true,false,false,false,2026-03-02,2026-03-01,5.8,5.0
SO0029415,2026-03-01,2026-03-01,SVC033,MDL005,VAR030,Periodic Service,Campaign,Pickup-Drop,Completed,false,false,false,false,2026-03-02,2026-03-01,2.2,1.6
SO0029416,2026-03-31,2026-03-01,SVC033,MDL006,VAR031,Inspection,Electrical,Walk-in,Cancelled,false,false,false,true,2026-04-01,,2.3,1.9
SO0029417,2026-03-06,2026-03-01,SVC033,MDL006,VAR032,Warranty Repair,Diagnostics,Walk-in,Completed,true,false,false,false,2026-03-07,2026-03-08,4.4,3.5
SO0029418,2026-03-02,2026-03-01,SVC033,MDL006,VAR033,Inspection,Body Repair,Pickup-Drop,Completed,false,false,false,true,2026-03-03,2026-03-04,5.9,5.2
SO0029419,2026-03-06,2026-03-01,SVC033,MDL006,VAR034,Warranty Repair,Maintenance,Appointment,Cancelled,true,false,false,false,2026-03-07,,3.6,2.8
SO0029420,2026-03-06,2026-03-01,SVC033,MDL006,VAR035,Accident Repair,Body Repair,Appointment,Completed,false,false,false,true,2026-03-11,2026-03-13,7.8,6.8
SO0029421,2026-03-17,2026-03-01,SVC033,MDL006,VAR036,Warranty Repair,Mechanical,Appointment,Completed,true,false,false,false,2026-03-18,2026-03-18,3.1,2.7
SO0029422,2026-03-18,2026-03-01,SVC033,MDL007,VAR037,Accident Repair,Body Repair,Walk-in,Cancelled,true,false,false,true,2026-03-23,,18.6,14.3
SO0029423,2026-03-28,2026-03-01,SVC033,MDL007,VAR038,Recall Campaign,Campaign,Fleet,Completed,false,false,true,true,2026-03-29,2026-03-28,4.0,3.5
SO0029424,2026-03-20,2026-03-01,SVC033,MDL007,VAR039,Inspection,Body Repair,Walk-in,Completed,false,false,false,true,2026-03-21,2026-03-20,4.3,3.6
SO0029425,2026-03-02,2026-03-01,SVC033,MDL007,VAR040,Inspection,Body Repair,Walk-in,Cancelled,false,false,false,true,2026-03-03,,3.4,2.3
SO0029426,2026-03-26,2026-03-01,SVC033,MDL007,VAR041,Accident Repair,Body Repair,Appointment,Completed,true,true,false,true,2026-03-31,2026-04-02,14.4,10.6
SO0029427,2026-03-18,2026-03-01,SVC033,MDL007,VAR042,Running Repair,Mechanical,Fleet,Completed,false,false,false,true,2026-03-19,2026-03-20,6.3,5.3
SO0029428,2026-03-05,2026-03-01,SVC033,MDL008,VAR043,Recall Campaign,Campaign,Appointment,Completed,false,false,true,true,2026-03-06,2026-03-06,4.6,3.6
SO0029429,2026-03-10,2026-03-01,SVC033,MDL008,VAR044,Running Repair,Diagnostics,Pickup-Drop,Completed,false,true,false,true,2026-03-11,2026-03-12,6.1,4.2
SO0029430,2026-03-11,2026-03-01,SVC033,MDL008,VAR045,Warranty Repair,Electrical,Pickup-Drop,Completed,true,false,false,true,2026-03-12,2026-03-13,4.1,3.1
SO0029431,2026-03-26,2026-03-01,SVC033,MDL008,VAR046,Running Repair,Diagnostics,Fleet,Cancelled,false,false,false,false,2026-03-27,,7.0,4.9
SO0029432,2026-03-22,2026-03-01,SVC033,MDL008,VAR047,Accident Repair,Body Repair,Walk-in,Completed,false,false,false,true,2026-03-27,2026-03-27,12.8,8.5
SO0029433,2026-03-03,2026-03-01,SVC033,MDL008,VAR048,Warranty Repair,Diagnostics,Appointment,Open,true,false,false,false,2026-03-04,,8.0,6.6
SO0029434,2026-03-11,2026-03-01,SVC033,MDL009,VAR049,Warranty Repair,Campaign,Walk-in,Completed,true,false,false,false,2026-03-12,2026-03-11,6.7,5.6
SO0029435,2026-03-11,2026-03-01,SVC033,MDL009,VAR050,Recall Campaign,Campaign,Appointment,Completed,false,true,true,true,2026-03-12,2026-03-12,3.9,3.2
SO0029436,2026-03-27,2026-03-01,SVC033,MDL009,VAR051,Accident Repair,Body Repair,Appointment,Open,false,false,false,false,2026-04-01,,15.6,10.4
SO0029437,2026-03-13,2026-03-01,SVC033,MDL009,VAR052,Periodic Service,Body Repair,Appointment,Completed,false,false,false,false,2026-03-14,2026-03-13,2.8,2.3
SO0029438,2026-03-13,2026-03-01,SVC033,MDL009,VAR053,Inspection,Maintenance,Walk-in,Completed,false,false,false,true,2026-03-14,2026-03-13,8.0,5.3
SO0029439,2026-03-31,2026-03-01,SVC033,MDL009,VAR054,Inspection,Mechanical,Pickup-Drop,Completed,false,false,false,true,2026-04-01,2026-04-01,2.8,2.0
SO0029440,2026-03-31,2026-03-01,SVC033,MDL010,VAR055,Warranty Repair,Body Repair,Pickup-Drop,Open,true,false,false,true,2026-04-01,,6.3,4.4
SO0029441,2026-03-13,2026-03-01,SVC033,MDL010,VAR056,Periodic Service,Maintenance,Appointment,Completed,false,false,false,true,2026-03-14,2026-03-14,2.8,1.8
SO0029442,2026-03-01,2026-03-01,SVC033,MDL010,VAR057,Recall Campaign,Campaign,Fleet,Completed,false,false,true,true,2026-03-02,2026-03-01,3.9,2.7
SO0029443,2026-03-16,2026-03-01,SVC033,MDL010,VAR058,Recall Campaign,Campaign,Walk-in,Completed,false,false,true,true,2026-03-17,2026-03-17,5.9,4.9
SO0029444,2026-03-24,2026-03-01,SVC033,MDL010,VAR059,Inspection,Body Repair,Appointment,Completed,false,false,false,true,2026-03-25,2026-03-26,7.6,5.7
SO0029445,2026-03-02,2026-03-01,SVC033,MDL010,VAR060,Recall Campaign,Campaign,Walk-in,Open,true,false,true,true,2026-03-03,,7.6,5.3
SO0029446,2026-03-23,2026-03-01,SVC033,MDL011,VAR061,Recall Campaign,Campaign,Pickup-Drop,Cancelled,true,false,true,true,2026-03-24,,7.5,5.5
SO0029447,2026-03-02,2026-03-01,SVC033,MDL011,VAR062,Running Repair,Electrical,Pickup-Drop,Cancelled,false,false,false,true,2026-03-03,,3.7,3.2
SO0029448,2026-03-12,2026-03-01,SVC033,MDL011,VAR063,Running Repair,Mechanical,Fleet,Open,false,false,false,false,2026-03-13,,2.8,2.5
SO0029449,2026-03-26,2026-03-01,SVC033,MDL011,VAR064,Recall Campaign,Campaign,Walk-in,Completed,false,false,true,true,2026-03-27,2026-03-26,3.8,3.0
SO0029450,2026-03-22,2026-03-01,SVC033,MDL011,VAR065,Inspection,Mechanical,Pickup-Drop,Open,false,false,false,true,2026-03-23,,5.2,4.7
SO0029451,2026-03-16,2026-03-01,SVC033,MDL011,VAR066,Recall Campaign,Campaign,Pickup-Drop,Completed,false,false,true,true,2026-03-17,2026-03-18,5.6,3.7
SO0029452,2026-03-19,2026-03-01,SVC033,MDL012,VAR067,Warranty Repair,Body Repair,Fleet,Completed,true,false,false,true,2026-03-20,2026-03-21,3.7,2.6
SO0029453,2026-03-09,2026-03-01,SVC033,MDL012,VAR068,Periodic Service,Campaign,Walk-in,Completed,false,false,false,true,2026-03-10,2026-03-11,2.3,1.6
SO0029454,2026-03-02,2026-03-01,SVC033,MDL012,VAR069,Accident Repair,Body Repair,Fleet,Completed,false,false,false,true,2026-03-07,2026-03-08,9.4,8.2
SO0029455,2026-03-18,2026-03-01,SVC033,MDL012,VAR070,Warranty Repair,Electrical,Walk-in,Cancelled,true,false,false,false,2026-03-19,,2.7,2.3
SO0029456,2026-03-04,2026-03-01,SVC033,MDL012,VAR071,Inspection,Body Repair,Fleet,Completed,false,false,false,true,2026-03-05,2026-03-04,3.7,2.9
SO0029457,2026-03-06,2026-03-01,SVC033,MDL012,VAR072,Warranty Repair,Body Repair,Pickup-Drop,Completed,true,false,false,true,2026-03-07,2026-03-06,3.8,3.1
SO0029458,2026-03-16,2026-03-01,SVC033,MDL001,VAR001,Running Repair,Mechanical,Appointment,Completed,false,false,false,false,2026-03-17,2026-03-18,6.2,5.0
SO0029459,2026-03-15,2026-03-01,SVC033,MDL001,VAR002,Accident Repair,Body Repair,Walk-in,Open,false,false,false,true,2026-03-20,,10.6,8.0
SO0029460,2026-03-10,2026-03-01,SVC033,MDL001,VAR003,Recall Campaign,Campaign,Pickup-Drop,Completed,false,false,true,true,2026-03-11,2026-03-11,5.4,4.7
SO0029461,2026-03-12,2026-03-01,SVC033,MDL001,VAR004,Accident Repair,Body Repair,Pickup-Drop,Open,false,false,false,true,2026-03-17,,20.9,18.4
SO0029462,2026-03-15,2026-03-01,SVC033,MDL001,VAR005,Recall Campaign,Campaign,Fleet,Completed,false,false,true,true,2026-03-16,2026-03-16,6.9,4.8
SO0029463,2026-03-24,2026-03-01,SVC033,MDL001,VAR006,Accident Repair,Body Repair,Walk-in,Completed,false,false,false,true,2026-03-29,2026-03-30,13.0,11.5
SO0029464,2026-03-08,2026-03-01,SVC033,MDL002,VAR007,Inspection,Body Repair,Walk-in,Completed,false,false,false,true,2026-03-09,2026-03-09,7.5,5.0
