month,service_center_id,part_id,model_id,variant_id,quantity_demanded,quantity_fulfilled,quantity_backordered,lost_sales_quantity,opening_stock,stock_received,closing_stock,stockout_days,average_lead_time_days,warranty_quantity,paid_quantity
2025-12-01,SVC024,PRT0131,MDL002,VAR010,6,6,0,0,6,5,5,0,2.9,1,5
2026-01-01,SVC024,PRT0131,MDL002,VAR010,6,6,0,0,12,0,6,0,7.3,1,5
2026-02-01,SVC024,PRT0131,MDL002,VAR010,6,6,0,0,15,0,9,0,3.1,1,4
2026-03-01,SVC024,PRT0131,MDL002,VAR010,5,5,0,0,10,0,5,0,8.8,1,4
2026-04-01,SVC024,PRT0131,MDL002,VAR010,7,7,0,0,18,0,11,0,5.6,1,6
2026-05-01,SVC024,PRT0131,MDL002,VAR010,8,8,0,0,18,0,10,0,6.5,1,6
2025-12-01,SVC024,PRT0132,MDL002,VAR011,4,4,0,0,6,0,2,0,8.0,1,3
2026-01-01,SVC024,PRT0132,MDL002,VAR011,4,4,0,0,6,3,5,0,6.1,1,3
2026-02-01,SVC024,PRT0132,MDL002,VAR011,0,0,0,0,2,3,5,0,6.5,0,0
2026-03-01,SVC024,PRT0132,MDL002,VAR011,0,0,0,0,8,0,8,0,9.8,0,0
2026-04-01,SVC024,PRT0132,MDL002,VAR011,4,4,0,0,4,2,2,0,4.4,1,3
2026-05-01,SVC024,PRT0132,MDL002,VAR011,0,0,0,0,4,0,4,0,4.4,0,0
2025-12-01,SVC024,PRT0133,MDL002,VAR012,15,15,0,0,23,0,8,0,8.5,4,11
2026-01-01,SVC024,PRT0133,MDL002,VAR012,10,10,0,0,10,6,6,0,3.0,2,8
2026-02-01,SVC024,PRT0133,MDL002,VAR012,12,12,0,0,17,2,7,0,4.7,3,9
2026-03-01,SVC024,PRT0133,MDL002,VAR012,16,16,0,0,20,0,4,0,7.7,3,12
2026-04-01,SVC024,PRT0133,MDL002,VAR012,12,12,0,0,13,6,7,0,8.7,2,8
2026-05-01,SVC024,PRT0133,MDL002,VAR012,9,9,0,0,10,5,6,0,5.7,2,7
2025-12-01,SVC024,PRT0134,MDL003,VAR013,6,4,0,2,15,0,11,1,5.1,1,3
2026-01-01,SVC024,PRT0134,MDL003,VAR013,0,0,0,0,9,0,9,0,7.8,0,0
2026-02-01,SVC024,PRT0134,MDL003,VAR013,6,5,0,1,15,0,10,4,7.3,1,4
2026-03-01,SVC024,PRT0134,MDL003,VAR013,0,0,0,0,4,2,6,0,8.1,0,0
2026-04-01,SVC024,PRT0134,MDL003,VAR013,0,0,0,0,11,0,11,0,3.5,0,0
2026-05-01,SVC024,PRT0134,MDL003,VAR013,5,5,0,0,16,0,11,0,5.9,1,4
2025-12-01,SVC024,PRT0135,MDL003,VAR014,3,3,0,0,4,1,2,0,7.6,1,2
2026-01-01,SVC024,PRT0135,MDL003,VAR014,0,0,0,0,3,0,3,0,3.4,0,0
2026-02-01,SVC024,PRT0135,MDL003,VAR014,0,0,0,0,8,0,8,0,2.1,0,0
2026-03-01,SVC024,PRT0135,MDL003,VAR014,0,0,0,0,6,0,6,0,2.9,0,0
2026-04-01,SVC024,PRT0135,MDL003,VAR014,3,0,2,3,1,2,3,1,4.4,0,0
2026-05-01,SVC024,PRT0135,MDL003,VAR014,0,0,0,0,7,0,7,0,3.4,0,0
2025-12-01,SVC024,PRT0136,MDL003,VAR015,16,16,0,0,26,0,10,0,2.8,4,12
2026-01-01,SVC024,PRT0136,MDL003,VAR015,12,12,0,0,23,0,11,0,6.1,3,10
2026-02-01,SVC024,PRT0136,MDL003,VAR015,14,14,0,0,20,0,6,0,2.7,2,12
2026-03-01,SVC024,PRT0136,MDL003,VAR015,0,0,0,0,2,4,6,0,8.8,0,0
2026-04-01,SVC024,PRT0136,MDL003,VAR015,0,0,0,0,6,0,6,0,5.0,0,0
2026-05-01,SVC024,PRT0136,MDL003,VAR015,12,12,0,0,16,0,4,0,8.8,2,9
2025-12-01,SVC024,PRT0137,MDL003,VAR016,8,8,0,0,18,0,10,0,4.6,2,6
2026-01-01,SVC024,PRT0137,MDL003,VAR016,5,5,0,0,15,0,10,0,6.8,1,4
2026-02-01,SVC024,PRT0137,MDL003,VAR016,4,4,0,0,12,0,8,0,5.2,1,3
2026-03-01,SVC024,PRT0137,MDL003,VAR016,0,0,0,0,7,0,7,0,3.2,0,0
2026-04-01,SVC024,PRT0137,MDL003,VAR016,9,9,0,0,17,0,8,0,6.2,2,7
2026-05-01,SVC024,PRT0137,MDL003,VAR016,4,4,0,0,10,0,6,0,4.4,1,3
2025-12-01,SVC024,PRT0138,MDL003,VAR017,1,1,0,0,6,0,5,0,4.9,0,1
2026-01-01,SVC024,PRT0138,MDL003,VAR017,0,0,0,0,6,0,6,0,4.2,0,0
2026-02-01,SVC024,PRT0138,MDL003,VAR017,0,0,0,0,0,1,1,0,8.3,0,0
2026-03-01,SVC024,PRT0138,MDL003,VAR017,0,0,0,0,8,0,8,0,7.9,0,0
2026-04-01,SVC024,PRT0138,MDL003,VAR017,2,2,0,0,8,0,6,0,7.6,0,2
2026-05-01,SVC024,PRT0138,MDL003,VAR017,0,0,0,0,0,5,5,0,9.2,0,0
2025-12-01,SVC024,PRT0139,MDL003,VAR018,9,7,1,1,14,0,7,2,4.2,1,5
2026-01-01,SVC024,PRT0139,MDL003,VAR018,12,12,0,0,23,0,11,0,9.0,2,10
2026-02-01,SVC024,PRT0139,MDL003,VAR018,16,11,2,3,18,0,7,4,7.5,2,8
2026-03-01,SVC024,PRT0139,MDL003,VAR018,0,0,0,0,10,0,10,0,7.2,0,0
2026-04-01,SVC024,PRT0139,MDL003,VAR018,13,13,0,0,14,5,6,0,4.7,3,11
2026-05-01,SVC024,PRT0139,MDL003,VAR018,14,14,0,0,25,0,11,0,4.4,3,11
2025-12-01,SVC024,PRT0140,MDL004,VAR019,7,7,0,0,8,0,1,0,2.5,2,6
2026-01-01,SVC024,PRT0140,MDL004,VAR019,0,0,0,0,3,0,3,0,5.0,0,0
2026-02-01,SVC024,PRT0140,MDL004,VAR019,3,0,2,3,3,4,7,4,7.1,0,0
2026-03-01,SVC024,PRT0140,MDL004,VAR019,0,0,0,0,10,0,10,0,2.5,0,0
2026-04-01,SVC024,PRT0140,MDL004,VAR019,6,6,0,0,14,0,8,0,5.2,1,5
2026-05-01,SVC024,PRT0140,MDL004,VAR019,8,8,0,0,12,0,4,0,4.3,2,6
2025-12-01,SVC024,PRT0141,MDL004,VAR020,0,0,0,0,10,0,10,0,4.8,0,0
2026-01-01,SVC024,PRT0141,MDL004,VAR020,0,0,0,0,11,0,11,0,7.8,0,0
2026-02-01,SVC024,PRT0141,MDL004,VAR020,0,0,0,0,7,0,7,0,3.4,0,0
2026-03-01,SVC024,PRT0141,MDL004,VAR020,0,0,0,0,5,2,7,0,2.3,0,0
2026-04-01,SVC024,PRT0141,MDL004,VAR020,0,0,0,0,4,0,4,0,4.7,0,0
2026-05-01,SVC024,PRT0141,MDL004,VAR020,0,0,0,0,5,0,5,0,6.0,0,0
2025-12-01,SVC024,PRT0142,MDL004,VAR021,7,2,2,3,5,4,7,4,4.7,0,2
2026-01-01,SVC024,PRT0142,MDL004,VAR021,11,11,0,0,17,0,6,0,4.8,3,9
2026-02-01,SVC024,PRT0142,MDL004,VAR021,9,9,0,0,10,3,4,0,4.9,2,7
2026-03-01,SVC024,PRT0142,MDL004,VAR021,12,12,0,0,19,0,7,0,8.5,3,9
2026-04-01,SVC024,PRT0142,MDL004,VAR021,14,14,0,0,18,0,4,0,4.5,3,11
2026-05-01,SVC024,PRT0142,MDL004,VAR021,14,14,0,0,19,0,5,0,6.0,3,12
2025-12-01,SVC024,PRT0143,MDL004,VAR022,7,7,0,0,11,0,4,0,6.9,1,6
2026-01-01,SVC024,PRT0143,MDL004,VAR022,0,0,0,0,0,4,4,0,3.2,0,0
2026-02-01,SVC024,PRT0143,MDL004,VAR022,0,0,0,0,7,0,7,0,7.0,0,0
2026-03-01,SVC024,PRT0143,MDL004,VAR022,4,2,0,2,4,5,7,4,6.0,0,2
2026-04-01,SVC024,PRT0143,MDL004,VAR022,6,6,0,0,7,0,1,0,4.5,2,5
2026-05-01,SVC024,PRT0143,MDL004,VAR022,8,8,0,0,11,1,4,0,10.0,2,6
2025-12-01,SVC024,PRT0144,MDL004,VAR023,0,0,0,0,9,0,9,0,4.7,0,0
2026-01-01,SVC024,PRT0144,MDL004,VAR023,5,4,0,1,9,1,6,4,8.4,1,3
2026-02-01,SVC024,PRT0144,MDL004,VAR023,2,2,0,0,13,0,11,0,7.0,1,1
2026-03-01,SVC024,PRT0144,MDL004,VAR023,0,0,0,0,10,0,10,0,6.4,0,0
2026-04-01,SVC024,PRT0144,MDL004,VAR023,4,1,2,1,2,9,10,3,3.9,0,1
2026-05-01,SVC024,PRT0144,MDL004,VAR023,4,4,0,0,11,0,7,0,6.0,1,4
2025-12-01,SVC024,PRT0145,MDL004,VAR024,13,13,0,0,24,0,11,0,9.3,4,11
2026-01-01,SVC024,PRT0145,MDL004,VAR024,8,8,0,0,9,1,2,0,5.1,2,6
2026-02-01,SVC024,PRT0145,MDL004,VAR024,14,14,0,0,19,2,7,0,5.0,2,10
2026-03-01,SVC024,PRT0145,MDL004,VAR024,9,9,0,0,15,1,7,0,9.9,1,8
2026-04-01,SVC024,PRT0145,MDL004,VAR024,13,13,0,0,14,4,5,0,3.3,2,11
2026-05-01,SVC024,PRT0145,MDL004,VAR024,13,13,0,0,13,2,2,0,9.6,3,10
2025-12-01,SVC024,PRT0146,MDL005,VAR025,0,0,0,0,3,0,3,0,7.3,0,0
2026-01-01,SVC024,PRT0146,MDL005,VAR025,5,5,0,0,15,0,10,0,4.7,1,4
2026-02-01,SVC024,PRT0146,MDL005,VAR025,0,0,0,0,2,1,3,0,5.6,0,0
2026-03-01,SVC024,PRT0146,MDL005,VAR025,7,7,0,0,16,0,9,0,2.6,2,5
2026-04-01,SVC024,PRT0146,MDL005,VAR025,4,4,0,0,9,1,6,0,4.6,1,3
2026-05-01,SVC024,PRT0146,MDL005,VAR025,0,0,0,0,11,0,11,0,3.4,0,0
2025-12-01,SVC024,PRT0147,MDL005,VAR026,0,0,0,0,3,1,4,0,6.8,0,0
2026-01-01,SVC024,PRT0147,MDL005,VAR026,4,4,0,0,7,3,6,0,5.4,1,3
2026-02-01,SVC024,PRT0147,MDL005,VAR026,0,0,0,0,2,4,6,0,8.3,0,0
2026-03-01,SVC024,PRT0147,MDL005,VAR026,2,2,0,0,8,0,6,0,5.2,0,2
2026-04-01,SVC024,PRT0147,MDL005,VAR026,3,3,0,0,4,4,5,0,2.6,0,2
2026-05-01,SVC024,PRT0147,MDL005,VAR026,0,0,0,0,11,0,11,0,5.9,0,0
2025-12-01,SVC024,PRT0148,MDL005,VAR027,16,16,0,0,27,0,11,0,9.9,2,12
2026-01-01,SVC024,PRT0148,MDL005,VAR027,11,11,0,0,19,0,8,0,2.4,2,8
2026-02-01,SVC024,PRT0148,MDL005,VAR027,11,11,0,0,21,0,10,0,8.2,3,8
2026-03-01,SVC024,PRT0148,MDL005,VAR027,9,9,0,0,13,0,4,0,3.5,1,7
2026-04-01,SVC024,PRT0148,MDL005,VAR027,11,11,0,0,12,1,2,0,2.0,3,8
2026-05-01,SVC024,PRT0148,MDL005,VAR027,13,13,0,0,14,1,2,0,8.0,2,9
2025-12-01,SVC024,PRT0149,MDL005,VAR028,8,8,0,0,15,0,7,0,6.6,1,6
2026-01-01,SVC024,PRT0149,MDL005,VAR028,0,0,0,0,5,2,7,0,4.5,0,0
2026-02-01,SVC024,PRT0149,MDL005,VAR028,6,6,0,0,8,0,2,0,2.3,1,5
2026-03-01,SVC024,PRT0149,MDL005,VAR028,7,7,0,0,16,0,9,0,5.1,2,6
2026-04-01,SVC024,PRT0149,MDL005,VAR028,8,8,0,0,10,5,7,0,9.8,1,7
2026-05-01,SVC024,PRT0149,MDL005,VAR028,5,5,0,0,16,0,11,0,6.6,1,4
2025-12-01,SVC024,PRT0150,MDL005,VAR029,0,0,0,0,1,6,7,0,5.8,0,0
2026-01-01,SVC024,PRT0150,MDL005,VAR029,3,3,0,0,3,4,4,0,4.4,1,2
2026-02-01,SVC024,PRT0150,MDL005,VAR029,0,0,0,0,11,0,11,0,5.9,0,0
2026-03-01,SVC024,PRT0150,MDL005,VAR029,0,0,0,0,11,0,11,0,9.6,0,0
2026-04-01,SVC024,PRT0150,MDL005,VAR029,0,0,0,0,11,0,11,0,9.7,0,0
2026-05-01,SVC024,PRT0150,MDL005,VAR029,2,2,0,0,10,0,8,0,8.2,0,2
2025-12-01,SVC025,PRT0001,MDL005,VAR025,5,5,0,0,8,0,3,0,4.2,1,4
2026-01-01,SVC025,PRT0001,MDL005,VAR025,12,12,0,0,17,1,6,0,6.7,2,10
2026-02-01,SVC025,PRT0001,MDL005,VAR025,10,10,0,0,14,0,4,0,6.6,2,8
2026-03-01,SVC025,PRT0001,MDL005,VAR025,13,13,0,0,22,0,9,0,5.4,2,10
2026-04-01,SVC025,PRT0001,MDL005,VAR025,7,7,0,0,10,1,4,0,8.3,1,5
2026-05-01,SVC025,PRT0001,MDL005,VAR025,0,0,0,0,2,0,2,0,2.8,0,0
2025-12-01,SVC025,PRT0002,MDL005,VAR026,6,6,0,0,8,0,2,0,4.7,1,5
2026-01-01,SVC025,PRT0002,MDL005,VAR026,5,5,0,0,8,0,3,0,9.0,1,4
2026-02-01,SVC025,PRT0002,MDL005,VAR026,0,0,0,0,0,5,5,0,8.4,0,0
2026-03-01,SVC025,PRT0002,MDL005,VAR026,4,4,0,0,14,0,10,0,8.4,1,3
2026-04-01,SVC025,PRT0002,MDL005,VAR026,4,1,2,1,4,3,6,1,3.4,0,1
2026-05-01,SVC025,PRT0002,MDL005,VAR026,6,6,0,0,15,0,9,0,2.5,1,5
2025-12-01,SVC025,PRT0003,MDL005,VAR027,0,0,0,0,11,0,11,0,6.1,0,0
2026-01-01,SVC025,PRT0003,MDL005,VAR027,5,5,0,0,10,1,6,0,3.0,1,4
2026-02-01,SVC025,PRT0003,MDL005,VAR027,0,0,0,0,6,0,6,0,5.1,0,0
2026-03-01,SVC025,PRT0003,MDL005,VAR027,0,0,0,0,6,0,6,0,6.5,0,0
2026-04-01,SVC025,PRT0003,MDL005,VAR027,0,0,0,0,9,0,9,0,9.1,0,0
2026-05-01,SVC025,PRT0003,MDL005,VAR027,0,0,0,0,3,0,3,0,2.5,0,0
2025-12-01,SVC025,PRT0004,MDL005,VAR028,10,10,0,0,18,0,8,0,3.8,2,7
2026-01-01,SVC025,PRT0004,MDL005,VAR028,10,9,0,1,14,2,7,1,8.0,2,8
2026-02-01,SVC025,PRT0004,MDL005,VAR028,7,7,0,0,17,0,10,0,9.1,1,5
2026-03-01,SVC025,PRT0004,MDL005,VAR028,8,4,2,2,15,0,11,1,5.1,1,3
2026-04-01,SVC025,PRT0004,MDL005,VAR028,15,15,0,0,26,0,11,0,7.8,3,11
2026-05-01,SVC025,PRT0004,MDL005,VAR028,8,8,0,0,9,5,6,0,2.2,2,6
2025-12-01,SVC025,PRT0005,MDL005,VAR029,0,0,0,0,8,0,8,0,9.5,0,0
2026-01-01,SVC025,PRT0005,MDL005,VAR029,0,0,0,0,8,0,8,0,8.4,0,0
2026-02-01,SVC025,PRT0005,MDL005,VAR029,0,0,0,0,4,2,6,0,7.5,0,0
2026-03-01,SVC025,PRT0005,MDL005,VAR029,7,7,0,0,18,0,11,0,6.2,1,6
2026-04-01,SVC025,PRT0005,MDL005,VAR029,5,5,0,0,14,0,9,0,4.5,1,4
2026-05-01,SVC025,PRT0005,MDL005,VAR029,0,0,0,0,6,1,7,0,4.2,0,0
2025-12-01,SVC025,PRT0006,MDL005,VAR030,0,0,0,0,6,0,6,0,6.4,0,0
2026-01-01,SVC025,PRT0006,MDL005,VAR030,3,3,0,0,3,2,2,0,7.5,1,2
2026-02-01,SVC025,PRT0006,MDL005,VAR030,0,0,0,0,9,0,9,0,9.4,0,0
2026-03-01,SVC025,PRT0006,MDL005,VAR030,0,0,0,0,1,3,4,0,4.5,0,0
2026-04-01,SVC025,PRT0006,MDL005,VAR030,2,2,0,0,8,0,6,0,9.4,1,2
2026-05-01,SVC025,PRT0006,MDL005,VAR030,0,0,0,0,1,3,4,0,8.4,0,0
2025-12-01,SVC025,PRT0007,MDL006,VAR031,12,8,1,3,13,5,10,1,3.5,1,7
2026-01-01,SVC025,PRT0007,MDL006,VAR031,10,10,0,0,15,0,5,0,8.7,2,8
2026-02-01,SVC025,PRT0007,MDL006,VAR031,11,11,0,0,21,0,10,0,5.3,3,8
2026-03-01,SVC025,PRT0007,MDL006,VAR031,9,9,0,0,14,0,5,0,4.5,2,7
2026-04-01,SVC025,PRT0007,MDL006,VAR031,11,11,0,0,20,0,9,0,5.1,2,8
2026-05-01,SVC025,PRT0007,MDL006,VAR031,9,9,0,0,19,0,10,0,9.6,1,7
2025-12-01,SVC025,PRT0008,MDL006,VAR032,7,7,0,0,8,1,2,0,4.1,2,5
2026-01-01,SVC025,PRT0008,MDL006,VAR032,5,5,0,0,16,0,11,0,2.7,1,4
2026-02-01,SVC025,PRT0008,MDL006,VAR032,6,6,0,0,9,0,3,0,5.9,2,5
2026-03-01,SVC025,PRT0008,MDL006,VAR032,7,7,0,0,18,0,11,0,2.5,2,6
2026-04-01,SVC025,PRT0008,MDL006,VAR032,6,2,2,2,7,6,11,1,7.0,0,2
2026-05-01,SVC025,PRT0008,MDL006,VAR032,0,0,0,0,10,0,10,0,9.9,0,0
2025-12-01,SVC025,PRT0009,MDL006,VAR033,0,0,0,0,4,0,4,0,8.4,0,0
2026-01-01,SVC025,PRT0009,MDL006,VAR033,0,0,0,0,10,0,10,0,6.4,0,0
2026-02-01,SVC025,PRT0009,MDL006,VAR033,0,0,0,0,2,3,5,0,7.2,0,0
2026-03-01,SVC025,PRT0009,MDL006,VAR033,4,4,0,0,10,0,6,0,7.8,1,3
2026-04-01,SVC025,PRT0009,MDL006,VAR033,1,1,0,0,4,2,5,0,9.4,0,1
2026-05-01,SVC025,PRT0009,MDL006,VAR033,0,0,0,0,3,0,3,0,2.7,0,0
2025-12-01,SVC025,PRT0010,MDL006,VAR034,11,11,0,0,22,0,11,0,5.9,3,9
2026-01-01,SVC025,PRT0010,MDL006,VAR034,14,14,0,0,20,0,6,0,3.6,2,10
2026-02-01,SVC025,PRT0010,MDL006,VAR034,12,12,0,0,20,0,8,0,4.6,3,9
2026-03-01,SVC025,PRT0010,MDL006,VAR034,5,5,0,0,8,4,7,0,2.9,1,4
2026-04-01,SVC025,PRT0010,MDL006,VAR034,14,10,2,2,13,2,5,2,8.2,3,8
2026-05-01,SVC025,PRT0010,MDL006,VAR034,11,11,0,0,21,0,10,0,3.8,1,8
2025-12-01,SVC025,PRT0011,MDL006,VAR035,6,6,0,0,7,4,5,0,7.9,1,4
2026-01-01,SVC025,PRT0011,MDL006,VAR035,7,7,0,0,10,0,3,0,8.2,1,5
2026-02-01,SVC025,PRT0011,MDL006,VAR035,4,4,0,0,15,0,11,0,6.7,1,3
2026-03-01,SVC025,PRT0011,MDL006,VAR035,0,0,0,0,0,0,0,0,4.4,0,0
2026-04-01,SVC025,PRT0011,MDL006,VAR035,7,7,0,0,13,1,7,0,5.8,2,5
2026-05-01,SVC025,PRT0011,MDL006,VAR035,0,0,0,0,9,0,9,0,8.6,0,0
2025-12-01,SVC025,PRT0012,MDL006,VAR036,5,5,0,0,16,0,11,0,6.7,1,4
2026-01-01,SVC025,PRT0012,MDL006,VAR036,1,1,0,0,9,0,8,0,9.7,0,1
2026-02-01,SVC025,PRT0012,MDL006,VAR036,2,2,0,0,5,4,7,0,6.5,1,2
2026-03-01,SVC025,PRT0012,MDL006,VAR036,3,3,0,0,5,2,4,0,9.3,1,2
2026-04-01,SVC025,PRT0012,MDL006,VAR036,4,4,0,0,5,4,5,0,9.5,0,3
2026-05-01,SVC025,PRT0012,MDL006,VAR036,1,1,0,0,10,0,9,0,3.8,0,1
2025-12-01,SVC025,PRT0013,MDL007,VAR037,7,7,0,0,13,0,6,0,4.4,2,5
2026-01-01,SVC025,PRT0013,MDL007,VAR037,8,8,0,0,15,0,7,0,7.4,2,6
2026-02-01,SVC025,PRT0013,MDL007,VAR037,8,8,0,0,18,0,10,0,2.3,1,7
2026-03-01,SVC025,PRT0013,MDL007,VAR037,12,12,0,0,16,1,5,0,8.7,1,10
2026-04-01,SVC025,PRT0013,MDL007,VAR037,13,13,0,0,13,0,0,0,7.5,3,11
2026-05-01,SVC025,PRT0013,MDL007,VAR037,9,9,0,0,18,0,9,0,6.7,3,8
2025-12-01,SVC025,PRT0014,MDL007,VAR038,3,3,0,0,14,0,11,0,8.9,0,2
2026-01-01,SVC025,PRT0014,MDL007,VAR038,5,5,0,0,16,0,11,0,5.0,1,4
2026-02-01,SVC025,PRT0014,MDL007,VAR038,8,8,0,0,9,4,5,0,9.8,1,6
2026-03-01,SVC025,PRT0014,MDL007,VAR038,5,5,0,0,13,0,8,0,4.3,1,4
2026-04-01,SVC025,PRT0014,MDL007,VAR038,5,5,0,0,14,0,9,0,6.0,1,4
2026-05-01,SVC025,PRT0014,MDL007,VAR038,5,5,0,0,11,0,6,0,8.6,1,4
2025-12-01,SVC025,PRT0015,MDL007,VAR039,0,0,0,0,7,0,7,0,2.3,0,0
2026-01-01,SVC025,PRT0015,MDL007,VAR039,0,0,0,0,1,2,3,0,7.8,0,0
2026-02-01,SVC025,PRT0015,MDL007,VAR039,0,0,0,0,1,4,5,0,2.3,0,0
2026-03-01,SVC025,PRT0015,MDL007,VAR039,2,2,0,0,6,0,4,0,6.4,0,1
2026-04-01,SVC025,PRT0015,MDL007,VAR039,0,0,0,0,9,0,9,0,4.5,0,0
2026-05-01,SVC025,PRT0015,MDL007,VAR039,0,0,0,0,10,0,10,0,4.3,0,0
2025-12-01,SVC025,PRT0016,MDL007,VAR040,10,10,0,0,13,0,3,0,4.3,3,8
2026-01-01,SVC025,PRT0016,MDL007,VAR040,10,10,0,0,16,0,6,0,2.9,1,7
2026-02-01,SVC025,PRT0016,MDL007,VAR040,6,6,0,0,12,0,6,0,2.7,1,5
2026-03-01,SVC025,PRT0016,MDL007,VAR040,7,7,0,0,14,0,7,0,4.1,1,5
2026-04-01,SVC025,PRT0016,MDL007,VAR040,13,13,0,0,24,0,11,0,6.8,3,11
2026-05-01,SVC025,PRT0016,MDL007,VAR040,9,9,0,0,10,4,5,0,6.6,3,8
2025-12-01,SVC025,PRT0017,MDL007,VAR041,3,0,1,3,8,0,8,2,5.4,0,0
2026-01-01,SVC025,PRT0017,MDL007,VAR041,5,5,0,0,12,0,7,0,9.7,1,4
2026-02-01,SVC025,PRT0017,MDL007,VAR041,4,4,0,0,4,3,3,0,8.7,1,3
2026-03-01,SVC025,PRT0017,MDL007,VAR041,0,0,0,0,8,0,8,0,6.0,0,0
2026-04-01,SVC025,PRT0017,MDL007,VAR041,3,3,0,0,9,0,6,0,4.4,1,2
2026-05-01,SVC025,PRT0017,MDL007,VAR041,6,6,0,0,15,0,9,0,7.0,1,5
2025-12-01,SVC025,PRT0018,MDL007,VAR042,0,0,0,0,4,0,4,0,4.2,0,0
2026-01-01,SVC025,PRT0018,MDL007,VAR042,0,0,0,0,9,0,9,0,6.3,0,0
2026-02-01,SVC025,PRT0018,MDL007,VAR042,0,0,0,0,10,0,10,0,3.0,0,0
2026-03-01,SVC025,PRT0018,MDL007,VAR042,0,0,0,0,3,0,3,0,9.7,0,0
2026-04-01,SVC025,PRT0018,MDL007,VAR042,0,0,0,0,8,0,8,0,7.0,0,0
2026-05-01,SVC025,PRT0018,MDL007,VAR042,0,0,0,0,4,0,4,0,9.5,0,0
2025-12-01,SVC025,PRT0019,MDL008,VAR043,9,9,0,0,19,0,10,0,7.7,2,7
2026-01-01,SVC025,PRT0019,MDL008,VAR043,10,10,0,0,12,3,5,0,6.9,3,8
2026-02-01,SVC025,PRT0019,MDL008,VAR043,12,12,0,0,17,0,5,0,5.2,4,10
2026-03-01,SVC025,PRT0019,MDL008,VAR043,10,10,0,0,15,1,6,0,3.3,1,7
2026-04-01,SVC025,PRT0019,MDL008,VAR043,14,14,0,0,25,0,11,0,3.2,4,12
2026-05-01,SVC025,PRT0019,MDL008,VAR043,14,14,0,0,14,5,5,0,6.8,3,12
2025-12-01,SVC025,PRT0020,MDL008,VAR044,7,3,2,2,6,7,10,2,4.8,1,2
2026-01-01,SVC025,PRT0020,MDL008,VAR044,5,5,0,0,9,0,4,0,6.5,1,4
2026-02-01,SVC025,PRT0020,MDL008,VAR044,5,5,0,0,12,0,7,0,4.7,1,4
2026-03-01,SVC025,PRT0020,MDL008,VAR044,5,5,0,0,12,0,7,0,4.3,1,4
2026-04-01,SVC025,PRT0020,MDL008,VAR044,0,0,0,0,10,0,10,0,6.1,0,0
2026-05-01,SVC025,PRT0020,MDL008,VAR044,4,4,0,0,13,0,9,0,6.3,1,3
2025-12-01,SVC025,PRT0021,MDL008,VAR045,0,0,0,0,4,0,4,0,7.8,0,0
2026-01-01,SVC025,PRT0021,MDL008,VAR045,2,2,0,0,11,0,9,0,9.8,1,1
2026-02-01,SVC025,PRT0021,MDL008,VAR045,3,0,0,3,7,0,7,4,2.5,0,0
2026-03-01,SVC025,PRT0021,MDL008,VAR045,4,4,0,0,11,0,7,0,9.7,1,3
2026-04-01,SVC025,PRT0021,MDL008,VAR045,1,1,0,0,12,0,11,0,9.5,0,1
2026-05-01,SVC025,PRT0021,MDL008,VAR045,2,2,0,0,13,0,11,0,6.9,0,2
2025-12-01,SVC025,PRT0022,MDL008,VAR046,8,8,0,0,10,4,6,0,8.5,2,6
2026-01-01,SVC025,PRT0022,MDL008,VAR046,14,14,0,0,25,0,11,0,2.3,2,11
2026-02-01,SVC025,PRT0022,MDL008,VAR046,9,9,0,0,10,4,5,0,8.5,1,7
2026-03-01,SVC025,PRT0022,MDL008,VAR046,10,10,0,0,19,0,9,0,9.9,2,8
2026-04-01,SVC025,PRT0022,MDL008,VAR046,8,8,0,0,10,0,2,0,9.1,2,7
2026-05-01,SVC025,PRT0022,MDL008,VAR046,14,14,0,0,21,0,7,0,9.5,3,11
2025-12-01,SVC025,PRT0023,MDL008,VAR047,5,5,0,0,7,2,4,0,5.7,1,4
2026-01-01,SVC025,PRT0023,MDL008,VAR047,5,5,0,0,7,0,2,0,3.2,1,4
2026-02-01,SVC025,PRT0023,MDL008,VAR047,4,4,0,0,4,3,3,0,3.2,1,3
2026-03-01,SVC025,PRT0023,MDL008,VAR047,4,4,0,0,6,2,4,0,4.0,1,3
2026-04-01,SVC025,PRT0023,MDL008,VAR047,0,0,0,0,9,0,9,0,7.9,0,0
2026-05-01,SVC025,PRT0023,MDL008,VAR047,0,0,0,0,3,0,3,0,9.7,0,0
2025-12-01,SVC025,PRT0024,MDL008,VAR048,0,0,0,0,2,1,3,0,4.9,0,0
2026-01-01,SVC025,PRT0024,MDL008,VAR048,0,0,0,0,4,0,4,0,4.0,0,0
2026-02-01,SVC025,PRT0024,MDL008,VAR048,2,2,0,0,3,5,6,0,2.1,0,2
2026-03-01,SVC025,PRT0024,MDL008,VAR048,0,0,0,0,9,0,9,0,4.6,0,0
2026-04-01,SVC025,PRT0024,MDL008,VAR048,5,5,0,0,8,3,6,0,8.3,1,4
2026-05-01,SVC025,PRT0024,MDL008,VAR048,2,2,0,0,10,0,8,0,2.7,0,2
2025-12-01,SVC025,PRT0025,MDL009,VAR049,10,10,0,0,17,0,7,0,9.8,3,8
2026-01-01,SVC025,PRT0025,MDL009,VAR049,11,11,0,0,21,0,10,0,3.3,3,9
2026-02-01,SVC025,PRT0025,MDL009,VAR049,7,3,1,3,6,4,7,1,6.0,1,2
